1/3,90s,A-xA,Aerial Duels_Lost,Aerial Duels_Won,Aerial Duels_Won%,Age,Ast,Att,Blocks_Blocks,Blocks_Pass,Blocks_Sh,Blocks_ShSv,Body Parts_Head,Body Parts_Left,Body Parts_Other,Body Parts_Right,Body Parts_TI,Carries_Carries,Carries_PrgDist,Carries_TotDist,Clr,Comp,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Country,CrsPA,Dispos,Dribbles_#Pl,Dribbles_Att,Dribbles_Megs,Dribbles_Succ,Dribbles_Succ%,Err,Expected_G-xG,Expected_np:G-xG,Expected_npxG,Expected_npxG/Sh,Expected_xA,Expected_xG,GCA Types_Def,GCA Types_Drib,GCA Types_Fld,GCA Types_OG,GCA Types_PassDead,GCA Types_PassLive,GCA Types_Sh,GCA_GCA,GCA_GCA90,Height_Ground,Height_High,Height_Low,ID,Int,KP,LgRank,Long_Att,Long_Cmp,Long_Cmp%,Matches,Medium_Att,Medium_Cmp,Medium_Cmp%,Miscon,Outcomes_Blocks,Outcomes_Cmp,Outcomes_Int,Outcomes_Off,Outcomes_Out,PPA,Pass Types_CK,Pass Types_Crs,Pass Types_Dead,Pass Types_FK,Pass Types_Live,Pass Types_Press,Pass Types_Sw,Pass Types_TB,Penalty Kicks_PKA,Penalty Kicks_PKatt,Penalty Kicks_PKm,Penalty Kicks_PKsv,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G+A-PK,Per 90 Minutes_G-PK,Per 90 Minutes_Gls,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xA,Per 90 Minutes_xA,Per 90 Minutes_xG,Per 90 Minutes_xG+xA,Performance_2CrdY,Performance_Ast,Performance_CS,Performance_CS%,Performance_CrdR,Performance_CrdY,Performance_Crs,Performance_D,Performance_Fld,Performance_Fls,Performance_GA,Performance_GA90,Performance_Gls,Performance_Int,Performance_L,Performance_OG,Performance_Off,Performance_PK,Performance_PKatt,Performance_PKcon,Performance_PKwon,Performance_Recov,Performance_Save%,Performance_Saves,Performance_SoTA,Performance_TklW,Performance_W,Playing Time_90s,Playing Time_MP,Playing Time_Min,Playing Time_Min%,Playing Time_Mn/MP,Playing Time_Starts,Pressures_%,Pressures_Att 3rd,Pressures_Def 3rd,Pressures_Mid 3rd,Pressures_Press,Pressures_Succ,Prog,Receiving_Rec,Receiving_Rec%,Receiving_Targ,SCA Types_Def,SCA Types_Drib,SCA Types_Fld,SCA Types_PassDead,SCA Types_PassLive,SCA Types_Sh,SCA_SCA,SCA_SCA90,Season,Short_Att,Short_Cmp,Short_Cmp%,Squad,Standard_Dist,Standard_FK,Standard_G/Sh,Standard_G/SoT,Standard_Gls,Standard_PK,Standard_PKatt,Standard_Sh,Standard_Sh/90,Standard_SoT,Standard_SoT%,Standard_SoT/90,Starts_Compl,Starts_Mn/Start,Starts_Starts,Subs_Mn/Sub,Subs_Subs,Subs_unSub,Tackles_Att 3rd,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Tkl,Tackles_TklW,Team Success (xG)_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success_PPM,Team Success_onG,Team Success_onGA,Tkl+Int,Total_Att,Total_Cmp,Total_Cmp%,Total_PrgDist,Total_TotDist,Touches_Att 3rd,Touches_Att Pen,Touches_Def 3rd,Touches_Def Pen,Touches_Live,Touches_Mid 3rd,Touches_Touches,Vs Dribbles_Att,Vs Dribbles_Past,Vs Dribbles_Tkl,Vs Dribbles_Tkl%,age,birth_date,height,name,position,weight,xA,MP_Pct,Performance_CrdY90,CrdY_Pct,Aerial Duels_Won90,Aerial Duels_Won_Pct,Aerial Duels_Won%_Pct,Tackles_TklW90,TklW90_Pct,Dribbles_Tkl%_Pct,Blocks_Blocks90,Blocks90_Pct,Passing%_Pct,Pass Types_TB90,TB90_Pct,Pass Types_Sw90,Sw90_Pct,Pass Types_Crs90,Crs90_Pct,Dribbles_Succ%_Pct,Dispos90,Dispos90_Pct,SCA90_Pct,GCA90_Pct,Ast90_Pct,Gls90_Pct
174.0,25.8,-0.7,30.0,31.0,50.8,28,1.0,1612.0,45.0,39.0,6.0,0.0,33.0,214.0,7.0,1327.0,7.0,1558.0,3526.0,7476.0,24.0,1. MLS,1.0,7.0,1.0,us USA,5.0,58.0,60.0,82.0,3.0,58.0,70.7,0.0,-0.3,-0.3,1.3,0.06,1.7,1.3,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.19,1224.0,239.0,149.0,2019_Joe Corona_LA Galaxy,34.0,20.0,8th,217.0,159.0,73.3,Matches,639.0,572.0,89.5,21.0,32.0,1411.0,24.0,11.0,9.0,27.0,10.0,16.0,31.0,14.0,1581.0,234.0,46.0,3.0,,,,,0.04,0.08,0.08,0.04,0.04,0.05,0.11,0.06,0.05,0.11,0.0,1.0,,,0.0,6.0,16.0,,37.0,43.0,,,1.0,34.0,,0.0,2.0,0.0,0.0,0.0,0.0,268.0,,,,65.0,,25.8,31.0,2323.0,75.9,75.0,26.0,22.6,81.0,204.0,401.0,686.0,155.0,160.0,1423.0,93.1,1529.0,0.0,4.0,2.0,5.0,58.0,1.0,70.0,2.71,2019,707.0,655.0,92.6,LA Galaxy,20.6,0.0,0.05,0.33,1.0,0.0,0.0,20.0,0.77,3.0,15.0,0.12,19.0,85.0,26.0,22.0,5.0,0.0,10.0,34.0,41.0,85.0,65.0,0.27,42.0,45.0,-3.0,-0.12,2.0,0.08,0.44,1.45,42.0,40.0,119.0,1612.0,1411.0,87.5,7164.0,25340.0,476.0,28.0,325.0,31.0,1902.0,1271.0,1929.0,86.0,59.0,27.0,31.4,30.0,1990-07-09 00:00:00,180cm,Joe Corona,MF (WM),75kg,1.7,0.925603217158177,0.23255813953488372,0.7188346883468835,1.2015503875968991,0.5857385398981324,0.5808695652173913,2.5193798449612403,0.9658469945355191,0.5026408450704225,1.744186046511628,0.7054329371816639,0.8625632377740303,0.11627906976744186,0.6930272108843537,1.7829457364341086,0.7670068027210885,0.6201550387596899,0.4301369863013699,0.7084837545126353,2.248062015503876,0.8285229202037352,0.7327731092436974,0.5243697478991597,0.5242261103633916,0.5234584450402144
120.0,29.9,-2.9,23.0,14.0,37.8,22,3.0,1533.0,37.0,34.0,3.0,0.0,28.0,145.0,3.0,1326.0,23.0,1652.0,5456.0,10421.0,22.0,1. MLS,0.0,0.0,0.0,us USA,4.0,80.0,93.0,141.0,5.0,91.0,64.5,0.0,-0.1,-0.1,6.1,0.16,5.9,6.1,0.0,2.0,4.0,0.0,0.0,10.0,1.0,17.0,0.57,1243.0,88.0,202.0,2019_Latif Blessing_Los Angeles FC,40.0,44.0,1st,121.0,82.0,67.8,Matches,619.0,560.0,90.5,59.0,45.0,1294.0,43.0,7.0,21.0,40.0,3.0,16.0,41.0,12.0,1492.0,249.0,7.0,7.0,,,,,0.1,0.3,0.3,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.0,3.0,,,0.0,7.0,16.0,,90.0,55.0,,,6.0,40.0,,0.0,6.0,0.0,0.0,1.0,2.0,350.0,,,,71.0,,29.9,34.0,2691.0,87.9,79.0,29.0,27.9,190.0,237.0,434.0,861.0,240.0,148.0,1400.0,87.3,1603.0,3.0,11.0,14.0,2.0,77.0,5.0,112.0,3.75,2019,733.0,634.0,86.5,Los Angeles FC,16.4,0.0,0.15,0.67,6.0,0.0,0.0,39.0,1.3,9.0,23.1,0.3,27.0,88.0,29.0,29.0,5.0,0.0,19.0,42.0,40.0,101.0,71.0,1.42,70.8,29.7,41.0,1.37,42.0,1.4,-0.06,2.08,74.0,32.0,141.0,1533.0,1294.0,84.4,6092.0,21220.0,733.0,113.0,360.0,40.0,1986.0,1114.0,2021.0,70.0,42.0,28.0,40.0,23.0,1996-12-30 00:00:00,,Latif Blessing,FW-MF,,5.9,0.9912868632707775,0.23411371237458195,0.7208672086720868,0.4682274247491639,0.2427843803056027,0.35130434782608694,2.3745819397993313,0.9494535519125683,0.6778169014084507,1.2374581939799332,0.43463497453310695,0.7074198988195616,0.23411371237458195,0.8401360544217688,0.23411371237458195,0.13095238095238096,0.5351170568561873,0.40273972602739727,0.5568592057761733,2.6755852842809364,0.8879456706281834,0.8991596638655462,0.9126050420168067,0.6608344549125168,0.7426273458445041
21.0,4.0,-0.1,1.0,6.0,85.7,35,0.0,196.0,7.0,6.0,1.0,0.0,6.0,17.0,0.0,168.0,1.0,178.0,333.0,796.0,6.0,1. MLS,0.0,0.0,0.0,us USA,0.0,6.0,7.0,7.0,1.0,7.0,100.0,0.0,-0.2,-0.2,0.2,0.04,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,26.0,30.0,2019_Ricardo Clark_Columbus,15.0,3.0,20th,31.0,21.0,67.7,Matches,81.0,72.0,88.9,6.0,4.0,163.0,6.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,193.0,30.0,4.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.03,0.05,0.09,0.0,0.0,,,0.0,0.0,1.0,,7.0,6.0,,,0.0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.0,,,,10.0,,4.0,7.0,361.0,11.8,52.0,4.0,21.1,7.0,30.0,34.0,71.0,15.0,15.0,163.0,94.2,173.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.5,2019,73.0,66.0,90.4,Columbus,24.2,0.0,0.0,,0.0,0.0,0.0,6.0,1.5,0.0,0.0,0.0,2.0,85.0,4.0,7.0,3.0,15.0,2.0,7.0,4.0,13.0,10.0,-0.64,2.9,5.7,-2.8,-0.7,-7.0,-1.75,-1.71,1.43,1.0,8.0,28.0,196.0,163.0,83.2,871.0,3000.0,37.0,3.0,75.0,8.0,255.0,161.0,257.0,9.0,3.0,6.0,66.7,,,178cm,Ricardo Clark,MF (DM),68kg,0.1,0.2761394101876676,0.0,0.15853658536585366,1.5,0.6850594227504244,0.9678260869565217,2.5,0.9596994535519126,0.9683098591549296,1.75,0.7130730050933786,0.6458684654300169,0.0,0.22874149659863946,1.0,0.49404761904761907,0.25,0.2842465753424658,0.9494584837545126,1.5,0.6604414261460102,0.4117647058823529,0.1495798319327731,0.24629878869448182,0.2479892761394102
1.0,2.2,-0.1,14.0,8.0,36.4,26,0.0,43.0,0.0,0.0,0.0,0.0,3.0,21.0,1.0,11.0,0.0,40.0,64.0,176.0,1.0,1. MLS,0.0,0.0,0.0,us USA,0.0,1.0,3.0,6.0,0.0,3.0,50.0,0.0,-0.3,-0.3,0.3,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,11.0,2019_Patrick Mullins_Columbus,1.0,2.0,20th,3.0,1.0,33.3,Matches,19.0,13.0,68.4,11.0,1.0,27.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,41.0,14.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.14,0.18,0.05,0.14,0.18,0.0,0.0,,,0.0,0.0,2.0,,4.0,6.0,,,0.0,1.0,,0.0,3.0,0.0,0.0,0.0,0.0,10.0,,,,2.0,,2.2,9.0,202.0,6.6,22.0,2.0,30.6,23.0,0.0,13.0,36.0,11.0,1.0,51.0,60.0,85.0,0.0,1.0,1.0,0.0,4.0,0.0,6.0,2.67,2019,18.0,12.0,66.7,Columbus,14.4,0.0,0.0,,0.0,0.0,0.0,3.0,1.34,0.0,0.0,0.0,0.0,65.0,2.0,10.0,7.0,10.0,2.0,0.0,1.0,3.0,2.0,-0.72,1.9,3.7,-1.8,-0.81,-7.0,-3.12,-3.09,0.33,0.0,7.0,4.0,43.0,27.0,62.8,59.0,434.0,47.0,15.0,2.0,2.0,69.0,24.0,71.0,1.0,1.0,0.0,0.0,28.0,1992-02-05 00:00:00,185cm,Patrick Mullins,FW,,0.1,0.3424932975871314,0.0,0.15853658536585366,3.6363636363636362,0.9575551782682513,0.331304347826087,0.9090909090909091,0.42691256830601093,0.056338028169014086,0.0,0.02631578947368421,0.03709949409780776,0.0,0.22874149659863946,0.0,0.04931972789115646,0.9090909090909091,0.4965753424657534,0.20487364620938628,0.45454545454545453,0.2495755517826825,0.7210084033613445,0.1495798319327731,0.24629878869448182,0.2479892761394102
6.0,3.9,-0.3,17.0,12.0,41.4,26,0.0,94.0,3.0,1.0,2.0,0.0,10.0,51.0,3.0,24.0,0.0,88.0,267.0,441.0,2.0,1. MLS,0.0,0.0,0.0,us USA,1.0,6.0,1.0,1.0,0.0,1.0,100.0,0.0,0.9,0.9,1.1,0.11,0.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.26,51.0,16.0,27.0,2019_Patrick Mullins_Toronto FC,1.0,4.0,9th,12.0,8.0,66.7,Matches,31.0,23.0,74.2,15.0,3.0,65.0,4.0,1.0,1.0,4.0,0.0,2.0,7.0,0.0,87.0,22.0,4.0,0.0,,,,,0.0,0.52,0.52,0.52,0.52,0.28,0.34,0.07,0.28,0.34,0.0,0.0,,,0.0,0.0,2.0,,2.0,2.0,,,2.0,1.0,,0.0,2.0,0.0,0.0,0.0,0.0,16.0,,,,2.0,,3.9,8.0,348.0,11.4,44.0,4.0,17.6,23.0,4.0,24.0,51.0,9.0,7.0,103.0,64.4,160.0,0.0,1.0,0.0,0.0,6.0,1.0,8.0,2.07,2019,42.0,33.0,78.6,Toronto FC,12.8,0.0,0.2,0.67,2.0,0.0,0.0,10.0,2.59,3.0,30.0,0.78,2.0,75.0,4.0,12.0,4.0,7.0,3.0,1.0,0.0,4.0,2.0,-0.46,4.5,6.2,-1.7,-0.44,2.0,0.52,0.42,2.0,9.0,7.0,5.0,94.0,65.0,69.1,160.0,1121.0,75.0,22.0,11.0,2.0,132.0,58.0,139.0,1.0,0.0,1.0,100.0,28.0,1992-02-05 00:00:00,185cm,Patrick Mullins,FW,,0.3,0.306970509383378,0.0,0.15853658536585366,3.076923076923077,0.9295415959252971,0.4191304347826087,0.5128205128205129,0.19467213114754098,0.9911971830985915,0.7692307692307693,0.1833616298811545,0.10202360876897133,0.0,0.22874149659863946,1.0256410256410258,0.5119047619047619,0.5128205128205129,0.3952054794520548,0.9494584837545126,1.5384615384615385,0.6748726655348047,0.5764705882352941,0.6226890756302521,0.24629878869448182,0.9403485254691689
49.0,12.1,-0.1,10.0,35.0,77.8,31,0.0,612.0,9.0,7.0,2.0,0.0,26.0,478.0,0.0,90.0,3.0,433.0,1868.0,2803.0,100.0,1. MLS,0.0,0.0,0.0,us USA,0.0,2.0,3.0,4.0,0.0,3.0,75.0,0.0,-1.0,-1.0,1.0,0.08,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,116.0,65.0,2019_Claude Dielna_Portland,12.0,3.0,11th,169.0,115.0,68.0,Matches,285.0,259.0,90.9,3.0,5.0,516.0,2.0,3.0,13.0,0.0,0.0,4.0,20.0,17.0,592.0,54.0,18.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.01,0.09,0.09,0.0,0.0,,,0.0,3.0,4.0,,7.0,17.0,,,0.0,12.0,,0.0,0.0,0.0,0.0,1.0,0.0,128.0,,,,9.0,,12.1,15.0,1087.0,35.5,72.0,12.0,34.0,4.0,74.0,22.0,100.0,34.0,42.0,471.0,98.5,478.0,0.0,0.0,0.0,1.0,9.0,0.0,10.0,0.83,2019,150.0,140.0,93.3,Portland,12.8,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.08,1.0,7.7,0.08,11.0,90.0,12.0,3.0,3.0,12.0,1.0,16.0,2.0,19.0,9.0,0.25,17.9,17.2,0.7,0.06,-6.0,-0.5,-0.91,1.25,11.0,17.0,31.0,612.0,516.0,84.3,4161.0,11632.0,40.0,17.0,408.0,94.0,745.0,381.0,763.0,12.0,8.0,4.0,33.3,32.0,1987-12-14 00:00:00,186cm,Claude Dielna,"DF (CB-FB, left)",84kg,0.1,0.4912868632707775,0.24793388429752067,0.7411924119241192,2.8925619834710745,0.9185059422750425,0.9539130434782609,0.7438016528925621,0.3224043715846995,0.5422535211267606,0.7438016528925621,0.1697792869269949,0.7023608768971332,0.0,0.22874149659863946,1.4876033057851241,0.6870748299319728,0.3305785123966942,0.3273972602739726,0.7770758122743683,0.1652892561983471,0.11714770797962648,0.24033613445378152,0.1495798319327731,0.24629878869448182,0.2479892761394102
60.0,23.5,-0.5,49.0,109.0,69.0,26,0.0,805.0,43.0,28.0,15.0,1.0,104.0,143.0,5.0,486.0,11.0,454.0,895.0,2149.0,228.0,1. MLS,0.0,0.0,0.0,us USA,0.0,7.0,2.0,2.0,0.0,2.0,100.0,2.0,0.5,0.5,1.5,0.08,0.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04,380.0,324.0,101.0,2019_Aaron Long_NY Red Bulls,20.0,3.0,12th,217.0,92.0,42.4,Matches,342.0,269.0,78.7,6.0,9.0,566.0,9.0,4.0,31.0,1.0,0.0,2.0,64.0,53.0,741.0,155.0,5.0,0.0,,,,,0.0,0.09,0.09,0.09,0.09,0.06,0.09,0.02,0.06,0.09,0.0,0.0,,,0.0,3.0,2.0,,20.0,16.0,,,2.0,20.0,,0.0,0.0,0.0,0.0,1.0,0.0,355.0,,,,23.0,,23.5,24.0,2115.0,69.1,88.0,24.0,36.7,10.0,146.0,122.0,278.0,102.0,76.0,390.0,92.4,422.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.3,2019,233.0,202.0,86.7,NY Red Bulls,9.9,0.0,0.11,0.4,2.0,0.0,0.0,18.0,0.77,5.0,27.8,0.21,23.0,88.0,24.0,,0.0,0.0,1.0,25.0,12.0,38.0,23.0,0.37,36.4,33.6,2.8,0.12,-3.0,-0.13,-0.6,1.24,33.0,36.0,58.0,805.0,566.0,70.3,5579.0,11422.0,72.0,36.0,567.0,148.0,1092.0,554.0,1154.0,20.0,9.0,11.0,55.0,28.0,1992-10-12 00:00:00,185cm,Aaron Long,DF (CB),,0.5,0.7211796246648794,0.1276595744680851,0.48644986449864497,4.638297872340425,0.9898132427843803,0.8939130434782608,0.9787234042553191,0.46174863387978143,0.9049295774647887,1.8297872340425532,0.7385398981324278,0.1239460370994941,0.0,0.22874149659863946,0.2127659574468085,0.12414965986394558,0.0851063829787234,0.18972602739726027,0.9494584837545126,0.2978723404255319,0.18845500848896435,0.09747899159663866,0.31176470588235294,0.24629878869448182,0.613941018766756
126.0,29.7,0.9,53.0,56.0,51.4,30,1.0,1679.0,48.0,28.0,20.0,1.0,68.0,478.0,3.0,1103.0,4.0,1292.0,4972.0,7703.0,195.0,1. MLS,0.0,0.0,0.0,us USA,1.0,2.0,1.0,1.0,0.0,1.0,100.0,0.0,-1.1,-1.1,1.1,0.06,0.1,1.1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.1,1314.0,230.0,135.0,2019_Florian Jungwirth_San Jose,50.0,3.0,15th,488.0,409.0,83.8,Matches,874.0,808.0,92.4,5.0,17.0,1497.0,16.0,4.0,19.0,2.0,0.0,4.0,53.0,49.0,1626.0,185.0,83.0,2.0,,,,,0.03,0.03,0.03,0.0,0.0,0.04,0.04,0.0,0.04,0.04,0.0,1.0,,,0.0,4.0,4.0,,33.0,39.0,,,0.0,50.0,,0.0,0.0,0.0,0.0,2.0,0.0,310.0,,,,36.0,,29.7,30.0,2670.0,87.3,89.0,30.0,36.0,9.0,256.0,138.0,403.0,145.0,117.0,1305.0,98.1,1330.0,1.0,1.0,0.0,0.0,16.0,4.0,22.0,0.74,2019,307.0,279.0,90.9,San Jose,17.9,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.61,6.0,33.3,0.2,29.0,89.0,30.0,,0.0,4.0,3.0,46.0,21.0,70.0,36.0,2.1,49.0,36.9,12.1,0.41,10.0,0.34,3.34,1.47,50.0,40.0,120.0,1679.0,1497.0,89.2,11926.0,37126.0,82.0,18.0,1258.0,272.0,1997.0,861.0,2048.0,58.0,35.0,23.0,39.7,31.0,1989-01-27 00:00:00,180cm,Florian Jungwirth,DF-MF (AM-CB-DM),77kg,0.1,0.8954423592493298,0.13468013468013468,0.49525745257452575,1.8855218855218856,0.769100169779287,0.591304347826087,1.2121212121212122,0.6263661202185792,0.6619718309859155,1.6161616161616161,0.6485568760611206,0.924114671163575,0.06734006734006734,0.5544217687074829,2.7946127946127945,0.9132653061224489,0.13468013468013468,0.22054794520547946,0.9494584837545126,0.06734006734006734,0.07979626485568761,0.21428571428571427,0.39243697478991596,0.5013458950201884,0.2479892761394102
31.0,25.6,-1.0,50.0,60.0,54.5,21,1.0,578.0,24.0,15.0,9.0,1.0,25.0,390.0,14.0,105.0,2.0,564.0,1224.0,2912.0,25.0,1. MLS,0.0,0.0,0.0,us USA,2.0,30.0,16.0,27.0,1.0,14.0,51.9,0.0,0.6,0.6,10.4,0.2,2.0,10.4,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.16,363.0,109.0,106.0,2019_Jeremy Ebobisse_Portland,3.0,24.0,11th,77.0,48.0,62.3,Matches,214.0,162.0,75.7,52.0,11.0,435.0,12.0,1.0,8.0,12.0,0.0,22.0,12.0,0.0,566.0,152.0,18.0,0.0,,,,,0.04,0.47,0.47,0.43,0.43,0.41,0.49,0.08,0.41,0.49,0.0,1.0,,,0.0,3.0,22.0,,26.0,23.0,,,11.0,3.0,,0.0,11.0,0.0,0.0,0.0,1.0,90.0,,,,9.0,,25.6,34.0,2307.0,75.4,68.0,25.0,25.0,138.0,38.0,124.0,300.0,75.0,37.0,633.0,62.8,1008.0,1.0,2.0,3.0,0.0,46.0,1.0,53.0,2.07,2019,267.0,218.0,81.6,Portland,11.7,0.0,0.21,0.52,11.0,0.0,0.0,52.0,2.03,21.0,40.4,0.82,12.0,83.0,25.0,25.0,9.0,0.0,3.0,6.0,6.0,15.0,9.0,0.23,41.5,42.6,-1.1,-0.04,9.0,0.35,1.07,1.4,43.0,34.0,18.0,578.0,435.0,75.3,1344.0,7615.0,440.0,114.0,86.0,30.0,812.0,342.0,824.0,20.0,14.0,6.0,30.0,23.0,1997-02-14 00:00:00,184cm,Jeremy Ebobisse,FW,,2.0,0.9912868632707775,0.1171875,0.46815718157181574,2.34375,0.8624787775891342,0.6452173913043479,0.3515625,0.12704918032786885,0.47183098591549294,0.9375,0.2427843803056027,0.26812816188870153,0.0,0.22874149659863946,0.703125,0.336734693877551,0.859375,0.4808219178082192,0.2545126353790614,1.171875,0.5500848896434635,0.5764705882352941,0.4789915966386555,0.5242261103633916,0.9061662198391421
108.0,23.8,0.9,11.0,5.0,31.3,25,7.0,1248.0,15.0,14.0,1.0,0.0,10.0,1035.0,13.0,174.0,14.0,1289.0,4161.0,7629.0,0.0,1. MLS,17.0,42.0,10.0,us USA,10.0,65.0,72.0,106.0,9.0,70.0,66.0,0.0,-2.9,-2.6,5.6,0.07,6.1,7.9,0.0,0.0,2.0,1.0,1.0,12.0,1.0,17.0,0.71,784.0,281.0,183.0,2019_Gonzalo Nicolás Martínez_Atlanta,6.0,61.0,3rd,309.0,157.0,50.8,Matches,426.0,317.0,74.4,77.0,56.0,848.0,37.0,4.0,34.0,56.0,76.0,66.0,139.0,47.0,1109.0,199.0,97.0,15.0,,,,,0.29,0.5,0.42,0.13,0.21,0.24,0.49,0.26,0.33,0.59,0.0,7.0,,,0.0,2.0,66.0,,59.0,20.0,,,5.0,6.0,,0.0,5.0,2.0,3.0,0.0,2.0,143.0,,,,26.0,,23.8,32.0,2140.0,69.9,67.0,26.0,30.0,127.0,43.0,153.0,323.0,97.0,164.0,1255.0,82.9,1513.0,2.0,15.0,11.0,25.0,81.0,3.0,138.0,5.8,2019,459.0,360.0,78.4,Atlanta,22.9,13.0,0.04,0.14,5.0,2.0,3.0,79.0,3.32,21.0,26.6,0.88,9.0,77.0,26.0,22.0,6.0,1.0,11.0,8.0,18.0,37.0,26.0,0.06,38.7,28.3,10.4,0.44,13.0,0.55,0.35,1.71,41.0,28.0,43.0,1248.0,848.0,67.9,5474.0,17158.0,850.0,93.0,95.0,2.0,1482.0,803.0,1612.0,43.0,32.0,11.0,25.6,27.0,1993-06-13 00:00:00,170cm,Gonzalo Nicolás Martínez,FW-MF (AM),67kg,6.1,0.9524128686327078,0.08403361344537814,0.38550135501355015,0.21008403361344538,0.12393887945670629,0.27391304347826084,1.0924369747899159,0.5491803278688525,0.38028169014084506,0.6302521008403361,0.13752122241086587,0.08263069139966273,0.6302521008403361,0.9829931972789115,4.07563025210084,0.9812925170068028,2.773109243697479,0.8643835616438356,0.5902527075812274,2.73109243697479,0.8998302207130731,0.9798319327731092,0.9529411764705882,0.9131897711978466,0.7580428954423593
66.0,23.8,-0.3,23.0,30.0,56.6,26,1.0,1235.0,70.0,61.0,9.0,1.0,59.0,817.0,2.0,144.0,200.0,856.0,1881.0,3641.0,98.0,1. MLS,0.0,0.0,0.0,us USA,6.0,10.0,20.0,24.0,2.0,18.0,75.0,0.0,0.3,0.3,0.7,0.06,1.3,0.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.08,714.0,281.0,240.0,2019_Donny Toia_Real Salt Lake,29.0,17.0,6th,242.0,127.0,52.5,Matches,533.0,461.0,86.5,18.0,24.0,984.0,19.0,8.0,38.0,15.0,0.0,34.0,218.0,18.0,1017.0,166.0,28.0,2.0,,,,,0.04,0.08,0.08,0.04,0.04,0.03,0.08,0.05,0.03,0.08,0.0,1.0,,,0.0,3.0,34.0,,9.0,21.0,,,1.0,29.0,,0.0,2.0,0.0,0.0,3.0,0.0,208.0,,,,25.0,,23.8,24.0,2140.0,69.9,89.0,24.0,26.5,33.0,193.0,118.0,344.0,91.0,76.0,825.0,94.4,874.0,1.0,1.0,0.0,3.0,23.0,0.0,28.0,1.18,2019,436.0,392.0,89.9,Real Salt Lake,17.5,0.0,0.09,0.5,1.0,0.0,0.0,11.0,0.46,2.0,18.2,0.08,20.0,89.0,24.0,,0.0,7.0,1.0,29.0,9.0,39.0,25.0,0.84,28.5,25.2,3.3,0.14,14.0,0.59,1.47,1.73,37.0,23.0,68.0,1235.0,984.0,79.7,8003.0,18908.0,317.0,19.0,543.0,110.0,1297.0,730.0,1511.0,35.0,16.0,19.0,54.3,28.0,1992-05-28 00:00:00,173cm,Donny Toia,"DF (FB, left)",80kg,1.3,0.7211796246648794,0.12605042016806722,0.481029810298103,1.2605042016806722,0.6027164685908319,0.6782608695652174,1.050420168067227,0.5273224043715847,0.8987676056338029,2.941176470588235,0.9626485568760611,0.47807757166947723,0.08403361344537814,0.6130952380952381,1.1764705882352942,0.5773809523809523,1.4285714285714286,0.6452054794520548,0.7770758122743683,0.42016806722689076,0.233446519524618,0.32100840336134456,0.3663865546218487,0.5242261103633916,0.5234584450402144
